date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:45	6127/6127	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:47%20GMT	http://bibliograph.net/followup	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/followup.html	(from http://bibliograph.net/Text)
11:22:46	6155/6155	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:47%20GMT	http://bibliograph.net/foodWarning	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/foodWarning.html	(from http://bibliograph.net/Text)
11:22:46	6094/6094	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:47%20GMT	http://bibliograph.net/frequency	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/frequency.html	(from http://bibliograph.net/Text)
11:22:46	6103/6103	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:48%20GMT	http://bibliograph.net/function	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/function.html	(from http://bibliograph.net/Text)
11:22:46	6113/6113	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:48%20GMT	http://bibliograph.net/functionalClass	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/functionalClass.html	(from http://bibliograph.net/Text)
11:22:47	6034/6034	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:48%20GMT	http://bibliograph.net/gender	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/gender.html	(from http://bibliograph.net/Text)
11:22:47	6155/6155	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:48%20GMT	http://bibliograph.net/givenName	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/givenName.html	(from http://bibliograph.net/Text)
11:22:47	6284/6284	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:49%20GMT	http://bibliograph.net/highPrice	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/highPrice.html	(from http://bibliograph.net/Text)
11:22:47	6140/6140	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:49%20GMT	http://bibliograph.net/honorificPrefix	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/honorificPrefix.html	(from http://bibliograph.net/Text)
11:22:48	6146/6146	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:49%20GMT	http://bibliograph.net/honorificSuffix	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/honorificSuffix.html	(from http://bibliograph.net/Text)
11:22:48	6116/6116	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:49%20GMT	http://bibliograph.net/howPerformed	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/howPerformed.html	(from http://bibliograph.net/Text)
11:22:48	6195/6195	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:50%20GMT	http://bibliograph.net/httpMethod	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/httpMethod.html	(from http://bibliograph.net/Text)
11:22:48	6237/6237	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:50%20GMT	http://bibliograph.net/iataCode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/iataCode.html	(from http://bibliograph.net/Text)
11:22:49	6061/6061	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:50%20GMT	http://bibliograph.net/icaoCode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/icaoCode.html	(from http://bibliograph.net/Text)
11:22:49	6121/6121	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:50%20GMT	http://bibliograph.net/incentives	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/incentives.html	(from http://bibliograph.net/Text)
11:22:49	6085/6085	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:51%20GMT	http://bibliograph.net/industry	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/industry.html	(from http://bibliograph.net/Text)
11:22:49	6167/6167	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:51%20GMT	http://bibliograph.net/infectiousAgent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/infectiousAgent.html	(from http://bibliograph.net/Text)
11:22:50	6081/6081	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:51%20GMT	http://bibliograph.net/ingredients	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ingredients.html	(from http://bibliograph.net/Text)
11:22:50	6204/6204	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:51%20GMT	http://bibliograph.net/intensity	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/intensity.html	(from http://bibliograph.net/Text)
11:22:50	6048/6048	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:52%20GMT	http://bibliograph.net/isbn	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/isbn.html	(from http://bibliograph.net/Text)
11:22:50	6442/6442	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:52%20GMT	http://bibliograph.net/isrcCode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/isrcCode.html	(from http://bibliograph.net/Text)
11:22:51	7134/7134	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:52%20GMT	http://bibliograph.net/issueNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/issueNumber.html	(from http://bibliograph.net/Text)
11:22:51	6453/6453	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:52%20GMT	http://bibliograph.net/iswcCode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/iswcCode.html	(from http://bibliograph.net/Text)
11:22:51	6346/6346	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:53%20GMT	http://bibliograph.net/itemListOrder	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/itemListOrder.html	(from http://bibliograph.net/Text)
11:22:51	6088/6088	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:53%20GMT	http://bibliograph.net/jobTitle	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/jobTitle.html	(from http://bibliograph.net/Text)
11:22:52	6296/6296	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:53%20GMT	http://bibliograph.net/latitude	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/latitude.html	(from http://bibliograph.net/Text)
11:22:52	6151/6151	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:54%20GMT	http://bibliograph.net/line	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/line.html	(from http://bibliograph.net/Text)
11:22:52	6200/6200	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:54%20GMT	http://bibliograph.net/lodgingUnitDescription	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/lodgingUnitDescription.html	(from http://bibliograph.net/Text)
11:22:52	6415/6415	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:54%20GMT	http://bibliograph.net/lodgingUnitType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/lodgingUnitType.html	(from http://bibliograph.net/Text)
11:22:53	6307/6307	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:54%20GMT	http://bibliograph.net/longitude	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/longitude.html	(from http://bibliograph.net/Text)
11:22:53	6275/6275	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:54%20GMT	http://bibliograph.net/lowPrice	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/lowPrice.html	(from http://bibliograph.net/Text)
11:22:53	6121/6121	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:55%20GMT	http://bibliograph.net/mealService	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/mealService.html	(from http://bibliograph.net/Text)
11:22:53	6399/6399	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:55%20GMT	http://bibliograph.net/mechanismOfAction	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/mechanismOfAction.html	(from http://bibliograph.net/Text)
11:22:54	6155/6155	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:55%20GMT	http://bibliograph.net/membershipNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/membershipNumber.html	(from http://bibliograph.net/Text)
11:22:54	6338/6338	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:55%20GMT	http://bibliograph.net/muscleAction	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/muscleAction.html	(from http://bibliograph.net/Text)
11:22:54	6343/6343	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:56%20GMT	http://bibliograph.net/action	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/action-2.html	(from http://bibliograph.net/Text)
11:22:54	6536/6536	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:56%20GMT	http://bibliograph.net/musicCompositionForm	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/musicCompositionForm.html	(from http://bibliograph.net/Text)
11:22:55	6448/6448	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:56%20GMT	http://bibliograph.net/musicalKey	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/musicalKey.html	(from http://bibliograph.net/Text)
11:22:55	6224/6224	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:56%20GMT	http://bibliograph.net/naturalProgression	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/naturalProgression.html	(from http://bibliograph.net/Text)
11:22:55	6340/6340	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:57%20GMT	http://bibliograph.net/nonProprietaryName	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/nonProprietaryName.html	(from http://bibliograph.net/Text)
11:22:55	6129/6129	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:57%20GMT	http://bibliograph.net/normalRange	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/normalRange.html	(from http://bibliograph.net/Text)
11:22:56	6336/6336	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:57%20GMT	http://bibliograph.net/occupationalCategory	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/occupationalCategory.html	(from http://bibliograph.net/Text)
11:22:56	6079/6079	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:57%20GMT	http://bibliograph.net/orderNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/orderNumber.html	(from http://bibliograph.net/Text)
11:22:56	6079/6079	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:58%20GMT	http://bibliograph.net/outcome	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/outcome.html	(from http://bibliograph.net/Text)
11:22:56	6166/6166	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:58%20GMT	http://bibliograph.net/overdosage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/overdosage.html	(from http://bibliograph.net/Text)
11:22:57	6205/6205	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:58%20GMT	http://bibliograph.net/overview	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/overview.html	(from http://bibliograph.net/Text)
11:22:57	7109/7109	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:58%20GMT	http://bibliograph.net/pageEnd	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/pageEnd.html	(from http://bibliograph.net/Text)
11:22:57	7134/7134	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:59%20GMT	http://bibliograph.net/pageStart	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/pageStart.html	(from http://bibliograph.net/Text)
11:22:57	7008/7008	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:59%20GMT	http://bibliograph.net/pagination	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/pagination.html	(from http://bibliograph.net/Text)
11:22:57	6427/6427	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:59%20GMT	http://bibliograph.net/pathophysiology	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/pathophysiology.html	(from http://bibliograph.net/Text)
11:22:58	6120/6120	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:22:59%20GMT	http://bibliograph.net/paymentAccepted	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/paymentAccepted.html	(from http://bibliograph.net/Text)
11:22:58	6334/6334	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:00%20GMT	http://bibliograph.net/paymentMethodId	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/paymentMethodId.html	(from http://bibliograph.net/Text)
11:22:58	6129/6129	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:00%20GMT	http://bibliograph.net/paymentStatus	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/paymentStatus.html	(from http://bibliograph.net/Text)
11:22:58	6047/6047	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:00%20GMT	http://bibliograph.net/phase	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/phase.html	(from http://bibliograph.net/Text)
11:22:59	6165/6165	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:00%20GMT	http://bibliograph.net/physiologicalBenefits	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/physiologicalBenefits.html	(from http://bibliograph.net/Text)
11:22:59	6118/6118	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:01%20GMT	http://bibliograph.net/playerType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/playerType.html	(from http://bibliograph.net/Text)
11:22:59	6258/6258	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:01%20GMT	http://bibliograph.net/polygon	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/polygon.html	(from http://bibliograph.net/Text)
11:22:59	6138/6138	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:01%20GMT	http://bibliograph.net/population	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/population.html	(from http://bibliograph.net/Text)
11:23:00	6345/6345	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:01%20GMT	http://bibliograph.net/possibleComplication	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/possibleComplication.html	(from http://bibliograph.net/Text)
11:23:00	6173/6173	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:01%20GMT	http://bibliograph.net/postOfficeBoxNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/postOfficeBoxNumber.html	(from http://bibliograph.net/Text)
11:23:00	6120/6120	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:02%20GMT	http://bibliograph.net/postOp	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/postOp.html	(from http://bibliograph.net/Text)
11:23:00	10233/10233	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:02%20GMT	http://bibliograph.net/postalCode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/postalCode.html	(from http://bibliograph.net/Text)
11:23:01	6127/6127	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:02%20GMT	http://bibliograph.net/preOp	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/preOp.html	(from http://bibliograph.net/Text)
11:23:01	6170/6170	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:03%20GMT	http://bibliograph.net/pregnancyWarning	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/pregnancyWarning.html	(from http://bibliograph.net/Text)
11:23:01	6164/6164	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:03%20GMT	http://bibliograph.net/preparation	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/preparation.html	(from http://bibliograph.net/Text)
11:23:01	15278/15278	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:03%20GMT	http://bibliograph.net/price	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/price.html	(from http://bibliograph.net/Text)
11:23:02	6742/6742	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:03%20GMT	http://bibliograph.net/priceCurrency	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/priceCurrency.html	(from http://bibliograph.net/Text)
11:23:02	6124/6124	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:04%20GMT	http://bibliograph.net/priceRange	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/priceRange.html	(from http://bibliograph.net/Text)
11:23:02	6273/6273	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:04%20GMT	http://bibliograph.net/priceType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/priceType.html	(from http://bibliograph.net/Text)
11:23:02	6142/6142	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:04%20GMT	http://bibliograph.net/printColumn	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/printColumn.html	(from http://bibliograph.net/Text)
11:23:03	6136/6136	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:04%20GMT	http://bibliograph.net/printEdition	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/printEdition.html	(from http://bibliograph.net/Text)
11:23:03	6239/6239	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:04%20GMT	http://bibliograph.net/printPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/printPage.html	(from http://bibliograph.net/Text)
11:23:03	6177/6177	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:05%20GMT	http://bibliograph.net/printSection	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/printSection.html	(from http://bibliograph.net/Text)
11:23:03	6146/6146	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:05%20GMT	http://bibliograph.net/procedure	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/procedure.html	(from http://bibliograph.net/Text)
11:23:04	6546/6546	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:05%20GMT	http://bibliograph.net/productSupported	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/productSupported.html	(from http://bibliograph.net/Text)
11:23:04	6173/6173	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:05%20GMT	http://bibliograph.net/proficiencyLevel	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/proficiencyLevel.html	(from http://bibliograph.net/Text)
11:23:04	6118/6118	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:06%20GMT	http://bibliograph.net/programName	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/programName.html	(from http://bibliograph.net/Text)
11:23:04	6147/6147	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:06%20GMT	http://bibliograph.net/programmingModel	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/programmingModel.html	(from http://bibliograph.net/Text)
11:23:05	6150/6150	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:06%20GMT	http://bibliograph.net/proprietaryName	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/proprietaryName.html	(from http://bibliograph.net/Text)
11:23:05	6262/6262	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:06%20GMT	http://bibliograph.net/publicationType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/publicationType.html	(from http://bibliograph.net/Text)
11:23:05	6128/6128	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:07%20GMT	http://bibliograph.net/qualifications	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/qualifications.html	(from http://bibliograph.net/Text)
11:23:05	6653/6653	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:07%20GMT	http://bibliograph.net/query	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/query.html	(from http://bibliograph.net/Text)
11:23:05	6579/6579	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:07%20GMT	http://bibliograph.net/question	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/question-2.html	(from http://bibliograph.net/Text)
11:23:06	6075/6075	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:07%20GMT	http://bibliograph.net/ratingValue	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ratingValue.html	(from http://bibliograph.net/Text)
11:23:06	6139/6139	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:08%20GMT	http://bibliograph.net/recipeCategory	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/recipeCategory.html	(from http://bibliograph.net/Text)
11:23:06	6123/6123	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:08%20GMT	http://bibliograph.net/recipeCuisine	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/recipeCuisine.html	(from http://bibliograph.net/Text)
11:23:07	6124/6124	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:08%20GMT	http://bibliograph.net/recipeInstructions	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/recipeInstructions.html	(from http://bibliograph.net/Text)
11:23:07	6148/6148	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:08%20GMT	http://bibliograph.net/recipeYield	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/recipeYield.html	(from http://bibliograph.net/Text)
11:23:07	6257/6257	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:09%20GMT	http://bibliograph.net/recommendationStrength	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/recommendationStrength.html	(from http://bibliograph.net/Text)
11:23:07	6132/6132	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:09%20GMT	http://bibliograph.net/requiredGender	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/requiredGender.html	(from http://bibliograph.net/Text)
11:23:08	6117/6117	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:09%20GMT	http://bibliograph.net/reservationId	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/reservationId.html	(from http://bibliograph.net/Text)
11:23:08	6138/6138	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:09%20GMT	http://bibliograph.net/responsibilities	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/responsibilities.html	(from http://bibliograph.net/Text)
11:23:08	6111/6111	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:10%20GMT	http://bibliograph.net/restPeriods	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/restPeriods.html	(from http://bibliograph.net/Text)
11:23:08	6071/6071	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:10%20GMT	http://bibliograph.net/reviewBody	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/reviewBody.html	(from http://bibliograph.net/Text)
11:23:09	6050/6050	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:10%20GMT	http://bibliograph.net/risks	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/risks.html	(from http://bibliograph.net/Text)
11:23:09	6117/6117	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:11%20GMT	http://bibliograph.net/runtime	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/runtime.html	(from http://bibliograph.net/Text)
11:23:09	6344/6344	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:11%20GMT	http://bibliograph.net/safetyConsideration	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/safetyConsideration.html	(from http://bibliograph.net/Text)
11:23:09	6421/6421	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:11%20GMT	http://bibliograph.net/salaryCurrency	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/salaryCurrency.html	(from http://bibliograph.net/Text)
11:23:10	6111/6111	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:11%20GMT	http://bibliograph.net/sampleType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/sampleType.html	(from http://bibliograph.net/Text)
11:23:10	6653/6653	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:11%20GMT	http://bibliograph.net/seasonNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/seasonNumber.html	(from http://bibliograph.net/Text)
11:23:10	6080/6080	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:12%20GMT	http://bibliograph.net/seatNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/seatNumber.html	(from http://bibliograph.net/Text)
11:23:10	6062/6062	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:12%20GMT	http://bibliograph.net/seatRow	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/seatRow.html	(from http://bibliograph.net/Text)
11:23:11	6101/6101	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:12%20GMT	http://bibliograph.net/seatSection	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/seatSection.html	(from http://bibliograph.net/Text)
11:23:11	6285/6285	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:13%20GMT	http://bibliograph.net/seatingType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/seatingType.html	(from http://bibliograph.net/Text)
11:23:11	6594/6594	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:13%20GMT	http://bibliograph.net/serialNumber	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/serialNumber.html	(from http://bibliograph.net/Text)
11:23:11	6125/6125	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:13%20GMT	http://bibliograph.net/servesCuisine	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/servesCuisine.html	(from http://bibliograph.net/Text)
11:23:12	6133/6133	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:13%20GMT	http://bibliograph.net/serviceType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/serviceType.html	(from http://bibliograph.net/Text)
11:23:12	6149/6149	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:23:14%20GMT	http://bibliograph.net/servingSize	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/servingSize.html	(from http://bibliograph.net/Text)
